file_path,ll_path,cve_id,vuln_type,source
snippet4\non-vulnerable\.rs\atomic_u32.rs,snippet4\non-vulnerable\.ll\atomic_u32.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_u64_native.rs,snippet4\non-vulnerable\.ll\atomic_u64_native.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_usize.rs,snippet4\non-vulnerable\.ll\atomic_usize.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\unsafe_cell.rs,snippet4\non-vulnerable\.ll\unsafe_cell.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\loom.rs,snippet4\non-vulnerable\.ll\loom.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\ready.rs,snippet4\non-vulnerable\.ll\ready.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\thread_local.rs,snippet4\non-vulnerable\.ll\thread_local.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\kill.rs,snippet4\non-vulnerable\.ll\kill.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\defer.rs,snippet4\non-vulnerable\.ll\defer.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\reusable_box.rs,snippet4\non-vulnerable\.ll\reusable_box.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\bit.rs,snippet4\non-vulnerable\.ll\bit.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\pad.rs,snippet4\non-vulnerable\.ll\pad.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\wake_list.rs,snippet4\non-vulnerable\.ll\wake_list.ll,GHSA-4q83-7cq4-p6wg,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\backtrace_v.rs,snippet4\vulnerable\.ll\backtrace_v.ll,GHSA-4v52-7q2x-v4xj,unspecified,https://crates.io/crates/eyre
snippet4\vulnerable\.rs\ptr_v.rs,snippet4\vulnerable\.ll\ptr_v.ll,GHSA-4v52-7q2x-v4xj,unspecified,https://crates.io/crates/eyre
snippet4\non-vulnerable\.rs\backtrace.rs,snippet4\non-vulnerable\.ll\backtrace.ll,GHSA-4v52-7q2x-v4xj,unspecified,https://crates.io/crates/eyre
snippet4\non-vulnerable\.rs\ptr.rs,snippet4\non-vulnerable\.ll\ptr.ll,GHSA-4v52-7q2x-v4xj,unspecified,https://crates.io/crates/eyre
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2023-31134,unspecified,https://crates.io/crates/tauri
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2023-31134,unspecified,https://crates.io/crates/tauri
snippet4\vulnerable\.rs\alignment_v.rs,snippet4\vulnerable\.ll\alignment_v.ll,GHSA-5j8w-r7g8-5472,unspecified,https://crates.io/crates/arrow2
snippet4\vulnerable\.rs\physical_type_v.rs,snippet4\vulnerable\.ll\physical_type_v.ll,GHSA-5j8w-r7g8-5472,unspecified,https://crates.io/crates/arrow2
snippet4\vulnerable\.rs\header_v.rs,snippet4\vulnerable\.ll\header_v.ll,GHSA-5j8w-r7g8-5472,unspecified,https://crates.io/crates/arrow2
snippet4\vulnerable\.rs\endianess_v.rs,snippet4\vulnerable\.ll\endianess_v.ll,GHSA-5j8w-r7g8-5472,unspecified,https://crates.io/crates/arrow2
snippet4\non-vulnerable\.rs\alignment.rs,snippet4\non-vulnerable\.ll\alignment.ll,GHSA-5j8w-r7g8-5472,unspecified,https://crates.io/crates/arrow2
snippet4\non-vulnerable\.rs\physical_type.rs,snippet4\non-vulnerable\.ll\physical_type.ll,GHSA-5j8w-r7g8-5472,unspecified,https://crates.io/crates/arrow2
snippet4\non-vulnerable\.rs\header.rs,snippet4\non-vulnerable\.ll\header.ll,GHSA-5j8w-r7g8-5472,unspecified,https://crates.io/crates/arrow2
snippet4\non-vulnerable\.rs\endianess.rs,snippet4\non-vulnerable\.ll\endianess.ll,GHSA-5j8w-r7g8-5472,unspecified,https://crates.io/crates/arrow2
snippet4\vulnerable\.rs\export_v.rs,snippet4\vulnerable\.ll\export_v.ll,GHSA-5q9x-554g-9jgg,unspecified,https://crates.io/crates/surrealdb
snippet4\vulnerable\.rs\tls_v.rs,snippet4\vulnerable\.ll\tls_v.ll,GHSA-5q9x-554g-9jgg,unspecified,https://crates.io/crates/surrealdb
snippet4\vulnerable\.rs\mod_v.rs,snippet4\vulnerable\.ll\mod_v.ll,GHSA-5q9x-554g-9jgg,unspecified,https://crates.io/crates/surrealdb
snippet4\non-vulnerable\.rs\export.rs,snippet4\non-vulnerable\.ll\export.ll,GHSA-5q9x-554g-9jgg,unspecified,https://crates.io/crates/surrealdb
snippet4\non-vulnerable\.rs\tls.rs,snippet4\non-vulnerable\.ll\tls.ll,GHSA-5q9x-554g-9jgg,unspecified,https://crates.io/crates/surrealdb
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,GHSA-5q9x-554g-9jgg,unspecified,https://crates.io/crates/surrealdb
snippet4\vulnerable\.rs\random_v.rs,snippet4\vulnerable\.ll\random_v.ll,CVE-2020-35908,unspecified,https://crates.io/crates/futures-util
snippet4\vulnerable\.rs\window_v.rs,snippet4\vulnerable\.ll\window_v.ll,CVE-2020-35908,unspecified,https://crates.io/crates/futures-util
snippet4\non-vulnerable\.rs\random.rs,snippet4\non-vulnerable\.ll\random.ll,CVE-2020-35908,unspecified,https://crates.io/crates/futures-util
snippet4\non-vulnerable\.rs\window.rs,snippet4\non-vulnerable\.ll\window.ll,CVE-2020-35908,unspecified,https://crates.io/crates/futures-util
snippet4\vulnerable\.rs\buffer_v.rs,snippet4\vulnerable\.ll\buffer_v.ll,CVE-2019-16140,unspecified,https://crates.io/crates/chttp
snippet4\vulnerable\.rs\redirect_v.rs,snippet4\vulnerable\.ll\redirect_v.ll,CVE-2019-16140,unspecified,https://crates.io/crates/chttp
snippet4\non-vulnerable\.rs\buffer.rs,snippet4\non-vulnerable\.ll\buffer.ll,CVE-2019-16140,unspecified,https://crates.io/crates/chttp
snippet4\vulnerable\.rs\bs_debug_v.rs,snippet4\vulnerable\.ll\bs_debug_v.ll,CVE-2024-32650,unspecified,https://crates.io/crates/rustls
snippet4\vulnerable\.rs\key_log_v.rs,snippet4\vulnerable\.ll\key_log_v.ll,CVE-2024-32650,unspecified,https://crates.io/crates/rustls
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2024-32650,unspecified,https://crates.io/crates/rustls
snippet4\vulnerable\.rs\test_macros_v.rs,snippet4\vulnerable\.ll\test_macros_v.ll,CVE-2024-32650,unspecified,https://crates.io/crates/rustls
snippet4\non-vulnerable\.rs\bs_debug.rs,snippet4\non-vulnerable\.ll\bs_debug.ll,CVE-2024-32650,unspecified,https://crates.io/crates/rustls
snippet4\non-vulnerable\.rs\key_log.rs,snippet4\non-vulnerable\.ll\key_log.ll,CVE-2024-32650,unspecified,https://crates.io/crates/rustls
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2024-32650,unspecified,https://crates.io/crates/rustls
snippet4\non-vulnerable\.rs\test_macros.rs,snippet4\non-vulnerable\.ll\test_macros.ll,CVE-2024-32650,unspecified,https://crates.io/crates/rustls
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,GHSA-6hcf-g6gr-hhcr,unspecified,https://crates.io/crates/openssl
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,GHSA-6hcf-g6gr-hhcr,unspecified,https://crates.io/crates/openssl
snippet4\vulnerable\.rs\length_v.rs,snippet4\vulnerable\.ll\length_v.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\vulnerable\.rs\cfg_v.rs,snippet4\vulnerable\.ll\cfg_v.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\vulnerable\.rs\task_v.rs,snippet4\vulnerable\.ll\task_v.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\vulnerable\.rs\mock_v.rs,snippet4\vulnerable\.ll\mock_v.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\non-vulnerable\.rs\length.rs,snippet4\non-vulnerable\.ll\length.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\non-vulnerable\.rs\cfg.rs,snippet4\non-vulnerable\.ll\cfg.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\non-vulnerable\.rs\task.rs,snippet4\non-vulnerable\.ll\task.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\non-vulnerable\.rs\mock.rs,snippet4\non-vulnerable\.ll\mock.ll,CVE-2021-21299,unspecified,https://crates.io/crates/hyper
snippet4\vulnerable\.rs\panic_v.rs,snippet4\vulnerable\.ll\panic_v.ll,CVE-2024-9979,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2024-9979,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\version_v.rs,snippet4\vulnerable\.ll\version_v.ll,CVE-2024-9979,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\panic.rs,snippet4\non-vulnerable\.ll\panic.ll,CVE-2024-9979,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2024-9979,unspecified,https://crates.io/crates/pyo3
snippet4\non-vulnerable\.rs\version.rs,snippet4\non-vulnerable\.ll\version.ll,CVE-2024-9979,unspecified,https://crates.io/crates/pyo3
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2022-46171,unspecified,https://crates.io/crates/tauri
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2022-46171,unspecified,https://crates.io/crates/tauri
snippet4\vulnerable\.rs\resources_v.rs,snippet4\vulnerable\.ll\resources_v.ll,CVE-2024-30266,unspecified,https://crates.io/crates/wasmtime
snippet4\vulnerable\.rs\uninhabited_v.rs,snippet4\vulnerable\.ll\uninhabited_v.ll,CVE-2024-30266,unspecified,https://crates.io/crates/wasmtime
snippet4\non-vulnerable\.rs\resources.rs,snippet4\non-vulnerable\.ll\resources.ll,CVE-2024-30266,unspecified,https://crates.io/crates/wasmtime
snippet4\non-vulnerable\.rs\uninhabited.rs,snippet4\non-vulnerable\.ll\uninhabited.ll,CVE-2024-30266,unspecified,https://crates.io/crates/wasmtime
snippet4\vulnerable\.rs\foreach_tuple_v.rs,snippet4\vulnerable\.ll\foreach_tuple_v.ll,CVE-2024-28123,unspecified,https://crates.io/crates/wasmi
snippet4\vulnerable\.rs\read_v.rs,snippet4\vulnerable\.ll\read_v.ll,CVE-2024-28123,unspecified,https://crates.io/crates/wasmi
snippet4\non-vulnerable\.rs\value_stack.rs,snippet4\non-vulnerable\.ll\value_stack.ll,CVE-2024-28123,unspecified,https://crates.io/crates/wasmi
snippet4\non-vulnerable\.rs\foreach_tuple.rs,snippet4\non-vulnerable\.ll\foreach_tuple.ll,CVE-2024-28123,unspecified,https://crates.io/crates/wasmi
snippet4\non-vulnerable\.rs\error.rs,snippet4\non-vulnerable\.ll\error.ll,CVE-2024-28123,unspecified,https://crates.io/crates/wasmi
snippet4\non-vulnerable\.rs\read.rs,snippet4\non-vulnerable\.ll\read.ll,CVE-2024-28123,unspecified,https://crates.io/crates/wasmi
snippet4\vulnerable\.rs\filesystem_v.rs,snippet4\vulnerable\.ll\filesystem_v.ll,GHSA-75qh-gg76-p2w4,unspecified,https://crates.io/crates/cosmwasm-vm
snippet4\vulnerable\.rs\size_v.rs,snippet4\vulnerable\.ll\size_v.ll,GHSA-75qh-gg76-p2w4,unspecified,https://crates.io/crates/cosmwasm-vm
snippet4\non-vulnerable\.rs\filesystem.rs,snippet4\non-vulnerable\.ll\filesystem.ll,GHSA-75qh-gg76-p2w4,unspecified,https://crates.io/crates/cosmwasm-vm
snippet4\non-vulnerable\.rs\size.rs,snippet4\non-vulnerable\.ll\size.ll,GHSA-75qh-gg76-p2w4,unspecified,https://crates.io/crates/cosmwasm-vm
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,CVE-2021-45707,unspecified,https://crates.io/crates/nix
snippet4\vulnerable\.rs\mod_v.rs,snippet4\vulnerable\.ll\mod_v.ll,CVE-2021-45707,unspecified,https://crates.io/crates/nix
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,CVE-2021-45707,unspecified,https://crates.io/crates/nix
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,CVE-2021-45707,unspecified,https://crates.io/crates/nix
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,GHSA-773q-5334-5gf9,unspecified,https://crates.io/crates/evm-core
snippet4\vulnerable\.rs\opcode_v.rs,snippet4\vulnerable\.ll\opcode_v.ll,GHSA-773q-5334-5gf9,unspecified,https://crates.io/crates/evm-core
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,GHSA-773q-5334-5gf9,unspecified,https://crates.io/crates/evm-core
snippet4\non-vulnerable\.rs\opcode.rs,snippet4\non-vulnerable\.ll\opcode.ll,GHSA-773q-5334-5gf9,unspecified,https://crates.io/crates/evm-core
snippet4\vulnerable\.rs\flowcontrol_v.rs,snippet4\vulnerable\.ll\flowcontrol_v.ll,CVE-2024-1765,unspecified,https://crates.io/crates/quiche
snippet4\vulnerable\.rs\table_v.rs,snippet4\vulnerable\.ll\table_v.ll,CVE-2024-1765,unspecified,https://crates.io/crates/quiche
snippet4\vulnerable\.rs\static_table_v.rs,snippet4\vulnerable\.ll\static_table_v.ll,CVE-2024-1765,unspecified,https://crates.io/crates/quiche
snippet4\vulnerable\.rs\minmax_v.rs,snippet4\vulnerable\.ll\minmax_v.ll,CVE-2024-1765,unspecified,https://crates.io/crates/quiche
snippet4\non-vulnerable\.rs\flowcontrol.rs,snippet4\non-vulnerable\.ll\flowcontrol.ll,CVE-2024-1765,unspecified,https://crates.io/crates/quiche
snippet4\non-vulnerable\.rs\table.rs,snippet4\non-vulnerable\.ll\table.ll,CVE-2024-1765,unspecified,https://crates.io/crates/quiche
snippet4\non-vulnerable\.rs\static_table.rs,snippet4\non-vulnerable\.ll\static_table.ll,CVE-2024-1765,unspecified,https://crates.io/crates/quiche
snippet4\non-vulnerable\.rs\minmax.rs,snippet4\non-vulnerable\.ll\minmax.ll,CVE-2024-1765,unspecified,https://crates.io/crates/quiche
snippet4\vulnerable\.rs\imp_std_v.rs,snippet4\vulnerable\.ll\imp_std_v.ll,CVE-2019-16141,unspecified,https://crates.io/crates/once_cell
snippet4\non-vulnerable\.rs\imp_std.rs,snippet4\non-vulnerable\.ll\imp_std.ll,CVE-2019-16141,unspecified,https://crates.io/crates/once_cell
snippet4\vulnerable\.rs\resources_v.rs,snippet4\vulnerable\.ll\resources_v.ll,CVE-2024-47813,unspecified,https://crates.io/crates/wasmtime
snippet4\vulnerable\.rs\uninhabited_v.rs,snippet4\vulnerable\.ll\uninhabited_v.ll,CVE-2024-47813,unspecified,https://crates.io/crates/wasmtime
snippet4\non-vulnerable\.rs\i31.rs,snippet4\non-vulnerable\.ll\i31.ll,CVE-2024-47813,unspecified,https://crates.io/crates/wasmtime
snippet4\non-vulnerable\.rs\resources.rs,snippet4\non-vulnerable\.ll\resources.ll,CVE-2024-47813,unspecified,https://crates.io/crates/wasmtime
snippet4\non-vulnerable\.rs\uninhabited.rs,snippet4\non-vulnerable\.ll\uninhabited.ll,CVE-2024-47813,unspecified,https://crates.io/crates/wasmtime
snippet4\non-vulnerable\.rs\async_yield.rs,snippet4\non-vulnerable\.ll\async_yield.ll,CVE-2024-47813,unspecified,https://crates.io/crates/wasmtime
snippet4\non-vulnerable\.rs\vm.rs,snippet4\non-vulnerable\.ll\vm.ll,CVE-2024-47813,unspecified,https://crates.io/crates/wasmtime
snippet4\vulnerable\.rs\ready_v.rs,snippet4\vulnerable\.ll\ready_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\async_seek_v.rs,snippet4\vulnerable\.ll\async_seek_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\async_write_v.rs,snippet4\vulnerable\.ll\async_write_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_ptr_v.rs,snippet4\vulnerable\.ll\atomic_ptr_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_u16_v.rs,snippet4\vulnerable\.ll\atomic_u16_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_u32_v.rs,snippet4\vulnerable\.ll\atomic_u32_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_u8_v.rs,snippet4\vulnerable\.ll\atomic_u8_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\atomic_usize_v.rs,snippet4\vulnerable\.ll\atomic_usize_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\mutex_v.rs,snippet4\vulnerable\.ll\mutex_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\unsafe_cell_v.rs,snippet4\vulnerable\.ll\unsafe_cell_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\loom_v.rs,snippet4\vulnerable\.ll\loom_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\ready_v.rs,snippet4\vulnerable\.ll\ready_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\thread_local_v.rs,snippet4\vulnerable\.ll\thread_local_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\kill_v.rs,snippet4\vulnerable\.ll\kill_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\reusable_box_v.rs,snippet4\vulnerable\.ll\reusable_box_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\test_sleep_v.rs,snippet4\vulnerable\.ll\test_sleep_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\bit_v.rs,snippet4\vulnerable\.ll\bit_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\error_v.rs,snippet4\vulnerable\.ll\error_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\pad_v.rs,snippet4\vulnerable\.ll\pad_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\rand_v.rs,snippet4\vulnerable\.ll\rand_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\wake_v.rs,snippet4\vulnerable\.ll\wake_v.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\async_seek.rs,snippet4\non-vulnerable\.ll\async_seek.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\async_write.rs,snippet4\non-vulnerable\.ll\async_write.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\read_buf.rs,snippet4\non-vulnerable\.ll\read_buf.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_ptr.rs,snippet4\non-vulnerable\.ll\atomic_ptr.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_u16.rs,snippet4\non-vulnerable\.ll\atomic_u16.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_u32.rs,snippet4\non-vulnerable\.ll\atomic_u32.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_u8.rs,snippet4\non-vulnerable\.ll\atomic_u8.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\atomic_usize.rs,snippet4\non-vulnerable\.ll\atomic_usize.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\mutex.rs,snippet4\non-vulnerable\.ll\mutex.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\unsafe_cell.rs,snippet4\non-vulnerable\.ll\unsafe_cell.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\loom.rs,snippet4\non-vulnerable\.ll\loom.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\ready.rs,snippet4\non-vulnerable\.ll\ready.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\thread_local.rs,snippet4\non-vulnerable\.ll\thread_local.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\kill.rs,snippet4\non-vulnerable\.ll\kill.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\reusable_box.rs,snippet4\non-vulnerable\.ll\reusable_box.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\yield_now.rs,snippet4\non-vulnerable\.ll\yield_now.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\test_sleep.rs,snippet4\non-vulnerable\.ll\test_sleep.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\bit.rs,snippet4\non-vulnerable\.ll\bit.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\error.rs,snippet4\non-vulnerable\.ll\error.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\pad.rs,snippet4\non-vulnerable\.ll\pad.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\rand.rs,snippet4\non-vulnerable\.ll\rand.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\non-vulnerable\.rs\wake_list.rs,snippet4\non-vulnerable\.ll\wake_list.ll,CVE-2023-22466,unspecified,https://crates.io/crates/tokio
snippet4\vulnerable\.rs\info_v.rs,snippet4\vulnerable\.ll\info_v.ll,CVE-2023-34449,unspecified,https://crates.io/crates/ink
snippet4\vulnerable\.rs\env_v.rs,snippet4\vulnerable\.ll\env_v.ll,CVE-2023-34449,unspecified,https://crates.io/crates/ink
snippet4\vulnerable\.rs\topics_v.rs,snippet4\vulnerable\.ll\topics_v.ll,CVE-2023-34449,unspecified,https://crates.io/crates/ink
snippet4\vulnerable\.rs\is_same_type_v.rs,snippet4\vulnerable\.ll\is_same_type_v.ll,CVE-2023-34449,unspecified,https://crates.io/crates/ink
snippet4\vulnerable\.rs\call_builder_v.rs,snippet4\vulnerable\.ll\call_builder_v.ll,CVE-2023-34449,unspecified,https://crates.io/crates/ink
snippet4\vulnerable\.rs\trait_message_v.rs,snippet4\vulnerable\.ll\trait_message_v.ll,CVE-2023-34449,unspecified,https://crates.io/crates/ink
